,text
9439,"### Question: so maybe he tried to climb up the ladder.
 ### Answer: daddy daddy."
9440,"### Question: she run to the prince.
 ### Answer: i'm bye."
9441,"### Question: and i says.
 ### Answer: byebye."
9442,"### Question: and then the evil stepsisters tried to fit their big feet into the slipper.
 ### Answer: glasses mm."
9443,"### Question: smashes the glass.
 ### Answer: oh wonderful wonderful."
9444,"### Question: let's see.
 ### Answer: then little boy says."
9445,"### Question: and as she got older more and more of the burden of daily house chores and less and less the burden being a rich daughter fell upon her.
 ### Answer: and cinderella."
9446,"### Question: or you could eat it whole.
 ### Answer: we gonna go oh man ride."
9447,"### Question: and i went into his office.
 ### Answer: kicking the ball."
9448,"### Question: but she got to the coach.
 ### Answer: and we went to church."
9449,"### Question: that's an odd picture.
 ### Answer: here and here."
9450,"### Question: i hold a one piece at a time.
 ### Answer: okay."
9451,"### Question: and we we had this go on for several days in the i c u until he started improving.
 ### Answer: yep yep yep."
9452,"### Question: and then i went to you know every year i'd go back to that same camp.
 ### Answer: oh jesus."
9453,"### Question: and she granted her wish to to that she would get to go to the ball.
 ### Answer: i like to i like to like that."
9454,"### Question: so mommy calls nineoneone.
 ### Answer: because now stuck in the tree."
9455,"### Question: so then the i guess the the duke at the castle is looking for the maiden who will fit in this shoe.
 ### Answer: and the glass."
9456,"### Question: and is getting ready to to go to the ball with mother stepmother and and the stepsisters.
 ### Answer: yes."
9457,"### Question: and put it on.
 ### Answer: it's here."
9458,"### Question: she could talk to them.
 ### Answer: mhm."
9459,"### Question: well it looks like the mom is telling her son that he should use an umbrella.
 ### Answer: okay sorry you know?"
9460,"### Question: it's the story of a a wicked woman with two with two daughters.
 ### Answer: and it's different because it's it's this one right there."
9461,"### Question: and they get married and live happily ever after.
 ### Answer: and police well police."
9462,"### Question: and his mother's mad because he comes in soaked.
 ### Answer: yep."
9463,"### Question: you get the the bread that you'd wanna use.
 ### Answer: it's like."
9464,"### Question: we took good care of our specimens.
 ### Answer: a girl four one two three yes."
9465,"### Question: get a knife.
 ### Answer: decide."
9466,"### Question: and when she gets ready to leave she hasta leave in a hurry and loses a slipper.
 ### Answer: and."
9467,"### Question: and we'll win.
 ### Answer: it was you know it was awesome."
9468,"### Question: he's looking out the window.
 ### Answer: and then all that matters because safe safe safe."
9469,"### Question: i assume that his mother's saying.
 ### Answer: long."
9470,"### Question: very heavy.
 ### Answer: and throw the ball."
9471,"### Question: and she started pedaling.
 ### Answer: oh no."
9472,"### Question: and the full moon was just slowly setting into the water.
 ### Answer: and he got it."
9473,"### Question: it's a storybook wedding.
 ### Answer: and she says."
9474,"### Question: then i open the jelly use the spoon to get out a spoonful of jelly and use the second knife to spread the jelly on the other piece of bread.
 ### Answer: stroke."
9475,"### Question: the man saw the boy that the dog chased.
 ### Answer: mhm."
9476,"### Question: they're not nominal.
 ### Answer: it's sandwich bread and right here."
9477,"### Question: and the prince is going to marry whoever's foot will fit into this this glass slipper.
 ### Answer: then he got."
9478,"### Question: so the princess says.
 ### Answer: yes."
9479,"### Question: and on the night of the dance why the two daughters cinderella had gone in and gotten one of the dresses.
 ### Answer: yeah."
9480,"### Question: and that's it.
 ### Answer: oh okay."
9481,"### Question: i was i i controlled the i oversight of the movement of munitions throughout the country.
 ### Answer: go."
9482,"### Question: well see i told you.
 ### Answer: me?"
9483,"### Question: and this woman had two daughters of her own.
 ### Answer: yeah."
9484,"### Question: he didn't even know her name.
 ### Answer: yeah."
9485,"### Question: and i need the umbrella.
 ### Answer: i try."
9486,"### Question: and then it began to rain harder and harder and harder.
 ### Answer: bird."
9487,"### Question: and they put the ladder up on the tree and were able to get the cat down first.
 ### Answer: and he went byebye."
9488,"### Question: and this currents started to form.
 ### Answer: thank the lord there."
9489,"### Question: well you are right.
 ### Answer: yes yes yes yes."
9490,"### Question: so daddy climbs the tree.
 ### Answer: oh shit."
9491,"### Question: i did have two fears health health fears.
 ### Answer: i don't know."
9492,"### Question: but for whatever reason it didn't reach either cat or the man.
 ### Answer: the fit."
9493,"### Question: the rapids became angry.
 ### Answer: no."
9494,"### Question: as she's cleaning she looks outside the window.
 ### Answer: the barking the barking loud."
9495,"### Question: and he's about to go to school i think.
 ### Answer: the boy opened the umbrella and merrily away."
9496,"### Question: cinderella her father married another woman who had her own three daughters.
 ### Answer: comb."
9497,"### Question: and they locked her in a room so she couldn't get out.
 ### Answer: oh my god girl."
9498,"### Question: but they didn't work.
 ### Answer: and this one."
9499,"### Question: yes i remember that story.
 ### Answer: what?"
9500,"### Question: okay.
 ### Answer: because they gonna find this one to get the girl."
9501,"### Question: he is quite startled.
 ### Answer: no."
9502,"### Question: because she believes it's going to rain.
 ### Answer: and this is okay."
9503,"### Question: that's a happy one.
 ### Answer: and he said."
9504,"### Question: and then say you start with the peanut butter.
 ### Answer: bow bow you know?"
9505,"### Question: and he saw the young man out there which i am assuming was his son very upset about the fact that he had just kicked the soccer ball through the window.
 ### Answer: a pen and stuff."
9506,"### Question: and she tried on the glass slipper.
 ### Answer: is the ball."
9507,"### Question: and i felt so good the whole time i was pregnant.
 ### Answer: who is it?"
9508,"### Question: fluffy the cat chased the bird up the tree.
 ### Answer: a drink."
9509,"### Question: and mommy is frustrated because his clothes are wet and his hair is wet and his book bag is wet.
 ### Answer: and married."
9510,"### Question: what?
 ### Answer: eh memory beautiful eh happy."
9511,"### Question: and he's looking at the surveying the damage and his son i guess.
 ### Answer: running the doggy."
9512,"### Question: and he came out and asked me what was going on.
 ### Answer: going to go in the castle."
9513,"### Question: you can cut vertical.
 ### Answer: i got you."
9514,"### Question: oh otokonoko.
 ### Answer: tive."
9515,"### Question: cinderella was beautiful.
 ### Answer: who done that?"
9516,"### Question: and it ended up being of course like thirteen hours.
 ### Answer: i can't do it."
9517,"### Question: they went to the carriage.
 ### Answer: the the fireman is in the cat."
9518,"### Question: he is halfway down the road on his way to school when it begins to pour rain.
 ### Answer: a miracle."
9519,"### Question: and this went on.
 ### Answer: they pft the the the thing and sent her back home."
9520,"### Question: i wanted to get into traveling.
 ### Answer: and firstnames sit down and nineoneone."
9521,"### Question: she is in trouble.
 ### Answer: and."
9522,"### Question: so daddy got a ladder and went up the tree to get the cat.
 ### Answer: right."
9523,"### Question: well once upon a time there was a young girl named cinderella.
 ### Answer: well you know."
9524,"### Question: and when she was at the garden she was crying.
 ### Answer: kick the ball right there."
9525,"### Question: should i say.
 ### Answer: yeah."
